EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
191531.500,209179.100,246445.700,278289.100,175744.100,367726.000,175527.800,202347.100,0.000
191008.500,209139.700,245843.600,277649.900,175511.400,367577.100,175179.000,201907.800,0.000
189836.900,208034.700,244385.100,275855.900,173994.800,366581.100,174461.200,199728.600,0.000
189661.400,207272.200,243537.000,274989.000,173150.800,366016.400,174356.800,198602.000,0.000
191013.500,208251.500,244317.600,276404.200,174588.700,366941.800,175184.800,200669.100,0.000
191534.800,209192.300,244760.500,277299.300,175811.000,367720.500,175531.500,202322.300,0.000
191006.300,209155.400,244170.600,276662.100,175574.300,367570.700,175169.300,201877.200,0.000
189842.100,208059.700,242746.400,274882.000,174056.600,366585.500,174451.400,199704.800,0.000
189661.700,207283.000,241922.100,274016.400,173190.200,366013.800,174334.900,198564.700,0.000
191009.200,208241.400,242714.300,275429.600,174592.000,366913.800,175148.100,200606.300,0.000
191537.900,209185.900,243178.700,276348.400,175815.800,367689.700,175508.000,202261.700,0.000
191013.800,209163.700,242605.200,275738.100,175607.700,367552.700,175165.000,201835.000,0.000
189836.800,208070.100,241173.600,273961.400,174104.700,366566.500,174452.800,199664.100,0.000
189663.400,207310.500,240363.300,273111.300,173261.900,366011.400,174354.000,198538.300,0.000
191026.200,208289.300,241185.500,274545.300,174687.500,366932.300,175180.400,200601.500,0.000
191553.800,209227.500,241665.900,275461.800,175897.300,367699.300,175526.900,202256.300,0.000
191028.400,209200.700,241114.400,274855.700,175672.300,367555.500,175174.600,201830.300,0.000
189854.200,208111.600,239711.700,273094.700,174169.900,366571.600,174459.500,199668.000,0.000
189670.900,207346.400,238910.400,272246.600,173316.800,366007.900,174351.700,198535.600,0.000
191032.100,208317.000,239741.200,273684.200,174727.900,366918.600,175174.800,200588.900,0.000
191569.500,209263.900,240249.500,274624.800,175947.800,367694.100,175536.400,202257.500,0.000
191040.700,209235.400,239713.800,274030.600,175727.600,367550.400,175186.700,201837.800,0.000
189857.600,208150.700,238322.600,272278.600,174235.300,366576.100,174471.600,199685.200,0.000
189665.600,207375.600,237527.200,271427.600,173380.000,366011.200,174356.800,198542.800,0.000
191017.800,208326.800,238354.500,272853.800,174774.700,366905.500,175162.700,200571.900,0.000
191559.700,209280.600,238877.700,273803.200,176002.200,367688.800,175521.900,202243.300,0.000
191044.500,209279.300,238375.600,273232.100,175810.100,367574.400,175189.000,201844.000,0.000
189854.500,208192.700,236995.000,271479.500,174317.600,366602.900,174469.800,199685.000,0.000
189656.400,207409.500,236205.100,270627.400,173450.300,366034.800,174353.300,198530.600,0.000
191022.800,208370.400,237052.800,272068.200,174848.800,366939.200,175169.700,200563.800,0.000
191564.700,209324.900,237583.100,273021.100,176074.700,367721.800,175520.000,202234.500,0.000
191036.800,209308.900,237075.100,272444.400,175872.100,367597.200,175173.700,201825.900,0.000
