sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1782503679.6474347,34041.2760805,191248.234375,194652.59375,441875.78125,531100.375,194494.421875,203201.328125,190524.9375,234107.171875
1782503679.647635,34041.276099,191251.1875,194653.75,441842.96875,531087.6875,194478.515625,203189.796875,190518.765625,234059.703125
1782503679.6477551,34041.2761254,191254.5,194650.984375,441830.625,531093.375,194475.75,203182.109375,190512.328125,234044.140625
1782503679.6478982,34041.2763197,191245.828125,194640.609375,441834.8125,531093.5,194476.640625,203177.28125,190503.5625,234060.421875
1782503679.6771712,34041.3058308,191242.96875,194640.875,441869.5,531095.0,194496.03125,203195.78125,190510.09375,234110.03125
1782503679.708548,34041.3372843,191234.65625,194633.453125,441857.09375,531077.5625,194483.515625,203187.734375,190500.078125,234095.28125
1782503679.708763,34041.337358,191227.59375,194629.96875,441814.96875,531059.25,194457.765625,203168.25,190488.8125,234038.0625
1782503679.7093008,34041.3373744,191231.609375,194636.3125,441803.96875,531066.5625,194455.984375,203166.09375,190495.796875,234023.765625
1782503679.7093718,34041.3373799,191238.5,194644.0,441816.125,531080.625,194470.375,203175.84375,190508.3125,234049.953125
1782503679.7094393,34041.3373957,191242.703125,194650.53125,441854.03125,531093.0,194497.828125,203199.0,190522.53125,234102.265625
1782503679.7396858,34041.3684168,191241.265625,194650.53125,441855.28125,531086.25,194496.75,203199.625,190521.890625,234100.109375
1782503679.740376,34041.3684478,191244.65625,194655.0,441821.78125,531076.875,194478.328125,203182.734375,190508.671875,234049.859375
1782503679.7704077,34041.3987981,191248.59375,194659.75,441814.34375,531081.3125,194475.921875,203178.4375,190506.078125,234036.640625
1782503679.770623,34041.3988583,191257.890625,194667.875,441830.4375,531099.4375,194491.75,203190.234375,190520.734375,234066.5
1782503679.7709167,34041.3989136,191268.890625,194682.71875,441881.84375,531116.875,194528.21875,203225.109375,190543.890625,234130.953125
1782503679.770985,34041.3989212,191276.9375,194694.796875,441891.40625,531116.125,194537.25,203236.203125,190554.625,234137.9375
1782503679.8006008,34041.4297098,191273.453125,194691.65625,441852.6875,531099.1875,194512.9375,203216.171875,190544.515625,234084.375
1782503679.801006,34041.4299085,191269.515625,194689.78125,441843.59375,531099.5625,194512.578125,203212.140625,190540.671875,234071.859375
1782503679.8011353,34041.4299465,191266.21875,194688.53125,441853.34375,531103.75,194523.3125,203220.375,190546.3125,234097.703125
1782503679.8012936,34041.4299693,191260.671875,194684.6875,441875.15625,531103.5625,194533.328125,203227.4375,190545.765625,234133.734375
1782503679.801481,34041.4299843,191250.390625,194675.828125,441860.5625,531085.1875,194518.390625,203216.078125,190533.78125,234115.9375
1782503679.8016126,34041.4300091,191240.015625,194661.890625,441813.8125,531063.375,194484.6875,203186.21875,190516.09375,234052.640625
1782503679.8016884,34041.4300254,191240.28125,194660.375,441798.625,531062.25,194477.359375,203177.09375,190515.546875,234031.1875
1782503679.8017998,34041.4300415,191245.828125,194666.171875,441816.03125,531079.375,194493.625,203189.796875,190527.078125,234059.515625
1782503679.8018377,34041.4300464,191246.984375,194666.890625,441858.78125,531088.0,194515.890625,203211.875,190531.015625,234112.09375
1782503679.8322625,34041.4603641,191239.65625,194658.046875,441849.65625,531071.5,194499.34375,203198.46875,190518.328125,234095.640625
1782503679.8323858,34041.4603816,191233.125,194652.046875,441807.375,531053.625,194471.625,203176.921875,190506.34375,234035.109375
1782503679.832413,34041.4603993,191242.875,194660.375,441803.96875,531066.625,194475.203125,203179.609375,190511.34375,234029.578125
1782503679.832434,34041.4604157,191253.6875,194667.515625,441825.25,531088.5,194494.078125,203192.921875,190520.28125,234064.796875
1782503679.8324916,34041.4604266,191249.40625,194661.703125,441854.21875,531084.4375,194505.875,203202.21875,190518.671875,234107.4375
1782503679.8325684,34041.4604386,191247.703125,194662.15625,441848.3125,531071.9375,194496.65625,203196.953125,190515.1875,234095.46875
1782503679.8631268,34041.4921874,191242.421875,194659.828125,441810.15625,531053.3125,194472.609375,203176.46875,190503.296875,234037.609375
1782503679.8942864,34041.5233438,191246.0,194662.0625,441801.21875,531061.625,194473.59375,203173.515625,190509.109375,234023.40625
1782503679.8945231,34041.5233774,191244.3125,194661.0,441810.78125,531073.0,194484.234375,203177.453125,190512.15625,234048.53125
1782503679.8948038,34041.5233993,191236.078125,194651.703125,441838.03125,531072.5625,194497.5625,203190.234375,190508.671875,234090.453125
1782503679.8948727,34041.5234108,191218.828125,194631.671875,441817.21875,531045.625,194474.3125,203171.109375,190489.890625,234065.515625
1782503679.8951032,34041.5234203,191211.5,194624.609375,441771.4375,531027.5,194443.640625,203143.921875,190474.59375,234005.25
1782503679.8951988,34041.5234447,191218.828125,194635.6875,441770.28125,531041.5625,194448.921875,203147.328125,190481.3125,234000.421875
1782503679.8952541,34041.5234578,191229.46875,194644.1875,441791.09375,531059.5,194469.484375,203163.328125,190493.109375,234036.8125
1782503679.8954995,34041.5234924,191259.421875,194674.21875,441852.6875,531094.3125,194520.453125,203211.078125,190528.421875,234115.140625
1782503679.8955698,34041.5235111,191272.015625,194688.984375,441863.625,531100.0625,194531.0,203226.0,190542.640625,234124.4375
1782503679.895596,34041.5235377,191278.453125,194692.5625,441832.9375,531091.125,194513.65625,203215.8125,190541.125,234078.5625
1782503679.8958092,34041.5235695,191274.890625,194690.671875,441816.59375,531089.4375,194503.734375,203203.109375,190533.15625,234057.375
1782503679.8958776,34041.5235891,191272.015625,194692.5625,441826.15625,531097.5,194512.40625,203205.4375,190536.203125,234080.890625
1782503679.8959045,34041.5236013,191269.703125,194693.0,441865.75,531105.4375,194537.609375,203228.0625,190548.71875,234136.40625
1782503679.895926,34041.523613,191259.140625,194680.390625,441850.1875,531084.875,194523.046875,203215.640625,190540.671875,234119.421875
1782503679.895947,34041.5236323,191248.15625,194671.09375,441800.5,531063.1875,194491.296875,203190.6875,190525.5625,234054.421875
1782503679.8960705,34041.523648,191246.71875,194670.203125,441788.96875,531067.0,194487.90625,203186.671875,190524.046875,234040.921875
1782503679.8961363,34041.5236708,191245.296875,194667.703125,441799.40625,531074.0625,194498.265625,203191.578125,190526.375,234068.28125
1782503679.8962274,34041.5236879,191251.1875,194674.3125,441841.625,531084.25,194523.484375,203218.046875,190542.90625,234127.03125
1782503679.8962975,34041.5237094,191239.203125,194661.796875,441825.0625,531063.875,194503.375,203202.125,190523.328125,234108.0625
1782503679.9255822,34041.5538107,191228.84375,194651.609375,441774.5625,531041.5625,194469.84375,203168.515625,190499.015625,234042.53125
1782503679.9263303,34041.5538188,191234.296875,194656.34375,441770.0,531048.75,194473.15625,203167.984375,190502.046875,234033.765625
1782503679.9267352,34041.5538202,191239.65625,194662.609375,441788.875,531059.875,194490.046875,203179.953125,190512.328125,234065.78125
1782503679.926845,34041.5538215,191243.5,194667.875,441830.71875,531069.5,194514.28125,203205.171875,190526.640625,234122.109375
1782503679.9563382,34041.5858288,191236.96875,194661.53125,441821.5,531054.125,194502.46875,203199.359375,190522.609375,234109.046875
1782503679.957775,34041.5859176,191231.515625,194654.28125,441781.625,531037.0,194478.515625,203178.625,190510.0,234053.4375
1782503679.9582999,34041.5859222,191239.203125,194659.109375,441774.28125,531046.8125,194483.96875,203177.90625,190513.84375,234047.453125
1782503679.9583764,34041.5859235,191237.59375,194657.6875,441783.0625,531051.5625,194495.6875,203183.171875,190516.0,234078.75
1782503679.9584808,34041.5859248,191232.5,194649.8125,441813.90625,531051.875,194510.25,203200.796875,190521.890625,234130.78125
1782503679.9585586,34041.5859261,191239.65625,194652.765625,441819.0,531050.3125,194509.71875,203208.75,190527.078125,234138.109375
1782503679.9873073,34041.616383,191252.984375,194663.234375,441798.625,531048.6875,194500.6875,203202.671875,190525.203125,234105.296875
1782503679.987905,34041.6164684,191256.734375,194666.890625,441792.625,531051.0,194501.40625,203198.90625,190524.140625,234099.046875
1782503679.9880605,34041.616516,191246.359375,194653.484375,441787.875,531046.875,194496.75,203191.5,190515.375,234113.796875
1782503679.9882355,34041.6165568,191237.15625,194643.109375,441809.34375,531042.8125,194505.6875,203197.21875,190514.5625,234155.71875
1782503679.988857,34041.6165913,191232.859375,194639.265625,441805.125,531029.9375,194499.078125,203195.96875,190512.0625,234151.15625
1782503679.9891205,34041.6166168,191234.03125,194640.4375,441771.15625,531017.0625,194478.875,203184.4375,190507.953125,234103.515625
1782503679.9891973,34041.6166358,191244.484375,194650.984375,441767.3125,531029.75,194484.6875,203189.703125,190517.34375,234098.40625
1782503679.9892278,34041.6166581,191237.59375,194643.5625,441772.25,531031.1875,194488.703125,203186.578125,190514.125,234122.375
1782503679.989414,34041.6166754,191228.75,194640.875,441806.03125,531029.625,194508.28125,203206.15625,190521.1875,234174.40625
1782503679.9894876,34041.6166942,191220.34375,194636.671875,441795.9375,531012.5625,194496.9375,203204.09375,190518.046875,234167.078125
1782503679.9895148,34041.6167121,191215.96875,194632.03125,441754.09375,530997.5625,194469.75,203182.015625,190503.390625,234111.640625
1782503679.989606,34041.6167318,191223.03125,194634.265625,441749.96875,531002.625,194470.28125,203179.0625,190506.4375,234102.703125
1782503679.9896338,34041.6167946,191232.6875,194642.21875,441764.09375,531013.4375,194482.71875,203188.453125,190517.421875,234134.171875
1782503679.9896538,34041.6168212,191243.5,194655.8125,441808.1875,531029.5625,194511.859375,203218.5,190531.90625,234195.875
1782503679.989703,34041.6168436,191240.109375,194653.125,441807.09375,531015.625,194507.125,203218.765625,190530.21875,234193.546875
1782503679.9899278,34041.6168729,191230.1875,194640.703125,441759.625,530993.3125,194476.546875,203191.3125,190514.5625,234132.828125
1782503679.9899955,34041.6169015,191224.28125,194633.546875,441745.0625,530993.875,194466.890625,203177.71875,190504.28125,234114.328125
1782503679.9900224,34041.6169294,191220.96875,194625.953125,441751.3125,530997.375,194472.875,203175.046875,190503.296875,234140.171875
1782503679.9900439,34041.6169607,191224.375,194631.21875,441786.71875,531009.8125,194498.453125,203199.265625,190519.484375,234194.890625
1782503679.9900637,34041.6169946,191219.546875,194629.34375,441780.71875,531000.125,194491.5625,203197.84375,190514.828125,234188.09375
1782503679.9900868,34041.6170344,191211.046875,194623.53125,441735.125,530977.25,194461.078125,203172.359375,190494.1875,234131.3125
1782503679.9902697,34041.6170658,191206.671875,194619.859375,441716.34375,530972.0,194451.515625,203161.28125,190489.796875,234112.1875
1782503680.0185738,34041.6473986,191226.328125,194639.71875,441746.84375,530995.375,194478.609375,203188.09375,190515.1875,234156.265625
1782503680.0196896,34041.6474382,191232.234375,194645.34375,441793.34375,531006.9375,194504.078125,203214.65625,190528.25,234212.859375
1782503680.0199409,34041.6474662,191235.8125,194647.9375,441794.21875,531005.75,194500.0625,203213.21875,190525.03125,234208.390625
1782503680.0200872,34041.647486,191233.125,194643.734375,441753.09375,530990.375,194472.96875,203188.8125,190510.0,234153.21875
1782503680.020291,34041.6475047,191233.84375,194642.125,441739.25,530992.375,194468.859375,203182.015625,190508.21875,234136.234375
1782503680.020535,34041.6475368,191233.84375,194640.25,441745.25,531000.75,194477.53125,203187.109375,190511.265625,234156.703125
1782503680.0206404,34041.6475927,191228.84375,194634.4375,441768.03125,530999.0625,194493.359375,203198.109375,190516.359375,234194.703125
1782503680.0211868,34041.6476349,191210.6875,194618.53125,441749.53125,530972.625,194472.875,203181.21875,190502.5,234171.546875
1782503680.0214963,34041.6476604,191195.484375,194607.4375,441699.1875,530946.125,194436.40625,203146.796875,190479.609375,234103.15625
1782503680.0215244,34041.6477229,191208.8125,194619.15625,441699.90625,530963.5,194445.515625,203152.78125,190492.578125,234099.671875
1782503680.0217216,34041.647789,191223.5625,194636.59375,441724.6875,530984.125,194473.328125,203175.484375,190514.921875,234139.1875
1782503680.0495355,34041.6784203,191218.828125,194636.59375,441758.03125,530988.0,194492.015625,203195.34375,190521.1875,234187.90625
1782503680.0506313,34041.6784518,191203.984375,194622.109375,441744.96875,530966.4375,194472.4375,203181.75,190506.25,234169.765625
1782503680.0509694,34041.6784669,191213.546875,194631.125,441715.09375,530963.5,194455.71875,203168.875,190503.5625,234123.53125
1782503680.051286,34041.6785186,191228.65625,194643.375,441715.65625,530975.625,194464.03125,203174.328125,190512.0625,234120.140625
1782503680.0960302,34041.7248585,191240.546875,194656.609375,441740.9375,530994.5,194487.8125,203192.921875,190527.265625,234156.34375
1782503680.1269217,34041.7553079,191242.515625,194657.78125,441778.0625,530998.6875,194507.921875,203213.484375,190535.84375,234203.28125
1782503680.127556,34041.7553365,191236.890625,194649.375,441771.78125,530987.625,194497.109375,203205.53125,190525.5625,234190.6875
1782503680.158291,34041.7870161,191230.890625,194644.1875,441728.78125,530988.0,194469.84375,203180.671875,190512.953125,234132.390625
1782503680.1589987,34041.787264,191227.3125,194638.46875,441709.125,530989.0625,194456.875,203167.703125,190505.09375,234104.5
1782503680.1591198,34041.7873642,191220.96875,194631.046875,441712.78125,530987.375,194460.453125,203165.03125,190501.421875,234118.265625
1782503680.1592412,34041.7873998,191220.609375,194629.96875,441749.96875,530994.125,194485.125,203185.40625,190512.328125,234167.703125
1782503680.1593723,34041.787441,191212.828125,194626.484375,441743.09375,530978.5625,194474.40625,203179.421875,190503.296875,234155.640625
1782503680.1595218,34041.7875002,191207.921875,194623.4375,441702.15625,530957.5625,194443.828125,203157.078125,190487.46875,234098.765625
1782503680.1595902,34041.7875348,191214.984375,194627.109375,441686.6875,530964.125,194439.0,203149.109375,190488.640625,234077.671875
1782503680.159617,34041.7875639,191221.0625,194631.40625,441696.78125,530976.1875,194452.671875,203158.765625,190502.234375,234100.296875
1782503680.1597362,34041.7875859,191226.421875,194636.859375,441740.3125,530991.625,194482.09375,203186.046875,190521.1875,234156.703125
1782503680.1598063,34041.7876024,191226.875,194634.0,441733.78125,530978.5625,194477.078125,203182.828125,190518.59375,234147.59375
1782503680.1601064,34041.7876233,191218.375,194626.578125,441682.65625,530956.875,194446.78125,203154.75,190500.703125,234079.453125
1782503680.160175,34041.7876395,191215.421875,194621.828125,441666.375,530958.5,194439.265625,203145.265625,190495.078125,234056.21875
1782503680.160201,34041.7876544,191227.046875,194633.90625,441688.5625,530975.375,194462.59375,203159.578125,190510.453125,234090.71875
1782503680.1602678,34041.7876687,191236.4375,194648.125,441738.875,530991.75,194496.125,203189.796875,190527.984375,234152.234375
1782503680.1603868,34041.787677,191229.828125,194646.0625,441733.875,530977.25,194485.671875,203186.75,190519.21875,234143.390625
1782503680.1604724,34041.7876856,191226.96875,194640.34375,441695.96875,530961.9375,194461.53125,203166.1875,190504.28125,234087.953125
1782503680.2042906,34041.8328683,191231.515625,194641.328125,441689.71875,530967.5625,194461.609375,203163.78125,190505.53125,234072.671875
1782503680.2045965,34041.832934,191244.75,194652.234375,441710.28125,530988.125,194481.734375,203179.6875,190524.046875,234105.75
1782503680.2046678,34041.8330262,191247.4375,194655.8125,441749.53125,530995.3125,194507.03125,203203.46875,190536.296875,234159.125
1782503680.2046947,34041.8331031,191236.796875,194646.78125,441741.5625,530977.625,194494.609375,203193.640625,190524.40625,234148.484375
1782503680.204877,34041.8331551,191227.046875,194638.28125,441694.625,530958.0,194463.140625,203167.171875,190508.21875,234088.3125
1782503680.2051475,34041.8332026,191223.109375,194636.234375,441678.625,530959.625,194454.828125,203159.390625,190505.453125,234066.140625
1782503680.2053878,34041.8332453,191213.8125,194624.96875,441678.34375,530957.125,194455.984375,203154.203125,190498.921875,234080.359375
1782503680.2054846,34041.833297,191219.546875,194631.40625,441720.5625,530971.25,194486.921875,203181.484375,190516.71875,234138.375
1782503680.2055185,34041.8333388,191224.28125,194634.4375,441726.0,530967.5,194490.046875,203190.328125,190521.453125,234142.671875
1782503680.2352211,34041.864267,191218.203125,194630.6875,441683.28125,530948.8125,194460.984375,203167.359375,190506.703125,234085.625
1782503680.2368171,34041.8642967,191217.65625,194632.203125,441668.53125,530953.9375,194451.328125,203158.40625,190501.15625,234065.0625
1782503680.2370348,34041.8642989,191219.890625,194635.0625,441679.0625,530967.125,194462.953125,203166.015625,190505.625,234091.265625
1782503680.2373905,34041.8643006,191233.9375,194648.828125,441729.78125,530987.5,194498.359375,203203.203125,190531.828125,234159.125
1782503680.2374792,34041.8643022,191232.234375,194646.875,441727.09375,530974.75,194492.109375,203203.203125,190532.359375,234155.015625
1782503680.2376192,34041.8643038,191223.109375,194638.28125,441675.40625,530950.6875,194457.421875,203173.171875,190508.9375,234088.765625
1782503680.2376628,34041.8643054,191219.265625,194630.328125,441653.3125,530943.875,194441.046875,203157.078125,190493.828125,234064.265625
1782503680.237688,34041.864307,191225.359375,194638.640625,441662.28125,530952.1875,194450.078125,203160.921875,190499.546875,234089.390625
1782503680.2378428,34041.8643086,191232.234375,194648.03125,441705.90625,530964.375,194481.015625,203187.921875,190519.390625,234144.8125
1782503680.23793,34041.8643102,191232.765625,194648.65625,441706.53125,530960.625,194480.390625,203191.046875,190523.5,234140.609375
1782503680.2379634,34041.8643118,191224.640625,194638.90625,441658.59375,530941.375,194451.609375,203166.09375,190509.375,234079.453125
1782503680.2380812,34041.8643134,191223.65625,194632.390625,441650.46875,530943.1875,194449.1875,203158.859375,190501.609375,234065.875
1782503680.2382922,34041.864315,191227.59375,194634.796875,441666.90625,530954.1875,194463.40625,203165.296875,190505.453125,234094.03125
1782503680.238381,34041.8643166,191236.796875,194646.234375,441708.84375,530967.75,194492.46875,203193.8125,190523.421875,234149.015625
1782503680.2384145,34041.8643182,191230.1875,194641.765625,441700.25,530952.5625,194484.59375,203188.359375,190518.671875,234136.6875
1782503680.266232,34041.8952034,191218.828125,194629.96875,441651.96875,530931.3125,194454.015625,203157.515625,190497.40625,234071.0625
1782503680.2672422,34041.8954516,191218.375,194628.265625,441637.78125,530933.8125,194446.859375,203148.671875,190494.625,234052.375
1782503680.2673824,34041.8955494,191220.875,194632.390625,441648.84375,530945.0,194456.4375,203153.859375,190500.0,234078.390625
1782503680.2676103,34041.8956496,191211.765625,194622.546875,441678.0,530943.125,194470.375,203165.65625,190500.984375,234122.734375
1782503680.2681618,34041.895715,191207.03125,194615.484375,441673.71875,530928.875,194464.03125,203162.53125,190493.109375,234117.640625
1782503680.2685585,34041.8957919,191200.5,194612.890625,441635.34375,530912.9375,194439.53125,203141.515625,190479.78125,234063.546875
1782503680.2686386,34041.8959926,191210.0625,194622.734375,441630.78125,530925.6875,194444.984375,203143.296875,190485.859375,234052.1875
1782503680.2689614,34041.8960355,191223.296875,194636.3125,441653.40625,530947.3125,194469.75,203161.09375,190504.640625,234087.59375
1782503680.2690406,34041.8960621,191229.109375,194642.578125,441692.3125,530958.8125,194495.765625,203184.609375,190519.125,234139.984375
1782503680.2690725,34041.8960863,191224.90625,194637.5625,441686.21875,530947.625,194485.046875,203177.90625,190512.6875,234127.921875
1782503680.2823489,34041.9254962,191213.015625,194622.015625,441635.96875,530921.4375,194450.078125,203147.6875,190492.21875,234061.3125
1782503680.2828808,34041.9255042,191224.1875,194632.109375,441634.8125,530936.0625,194458.21875,203153.140625,190504.640625,234051.921875
1782503680.282999,34041.9255058,191225.703125,194634.34375,441649.46875,530944.6875,194471.359375,203162.4375,190513.671875,234080.984375
1782503680.283036,34041.9255071,191210.421875,194618.703125,441668.0625,530936.9375,194473.953125,203164.765625,190505.171875,234115.21875
1782503680.2832894,34041.9255083,191202.90625,194611.109375,441657.0,530924.4375,194459.828125,203156.890625,190496.5,234102.4375
1782503680.2835245,34041.9255095,191210.328125,194622.28125,441624.34375,530918.125,194444.8125,203147.859375,190496.0625,234054.6875
1782503680.283621,34041.9255109,191213.28125,194626.125,441613.625,530920.5,194442.65625,203145.265625,190494.0,234039.578125
1782503680.2836545,34041.9255122,191226.6875,194637.125,441635.25,530941.1875,194460.0,203160.46875,190505.53125,234073.375
1782503680.2837858,34041.9255138,191231.609375,194642.21875,441677.28125,530958.5,194486.46875,203183.265625,190518.59375,234128.453125
1782503680.28383,34041.9255155,191220.609375,194633.640625,441670.40625,530939.1875,194475.5625,203175.84375,190511.796875,234117.28125
1782503680.2839096,34041.9257452,191212.296875,194626.03125,441627.9375,530916.125,194445.34375,203152.953125,190495.34375,234056.921875
1782503680.2840161,34041.9258173,191215.25,194625.671875,441612.03125,530921.75,194439.890625,203146.796875,190496.234375,234036.453125
1782503680.2842188,34041.9258364,191219.453125,194627.203125,441624.53125,530935.3125,194452.671875,203152.0625,190503.390625,234063.1875
1782503680.2843225,34041.9258508,191220.4375,194629.875,441660.46875,530945.0,194474.40625,203168.609375,190510.546875,234115.484375
1782503680.3269947,34041.9557962,191217.75,194631.671875,441656.0,530933.5,194467.34375,203169.59375,190509.109375,234108.703125
1782503680.3280897,34041.9560321,191214.625,194633.546875,441616.5,530918.25,194446.0625,203154.03125,190501.15625,234052.640625
1782503680.328631,34041.9561175,191215.78125,194634.078125,441605.5,530922.25,194442.9375,203148.578125,190499.375,234036.71875
1782503680.3287396,34041.956122,191215.25,194632.390625,441614.6875,530931.1875,194452.046875,203152.25,190503.390625,234062.65625
1782503680.3287704,34041.9561238,191224.375,194641.859375,441664.15625,530947.75,194484.6875,203182.546875,190520.109375,234123.453125
1782503680.3288662,34041.9561256,191222.140625,194638.734375,441658.96875,530938.8125,194478.875,203180.140625,190515.28125,234111.015625
1782503680.3289633,34041.9561274,191211.046875,194627.734375,441610.5,530915.5625,194448.03125,203153.046875,190494.890625,234043.875
1782503680.3290238,34041.9561293,191204.515625,194619.953125,441594.40625,530912.5,194438.28125,203138.109375,190485.515625,234023.9375
1782503680.3583715,34041.9869133,191204.78125,194617.625,441604.59375,530919.9375,194445.25,203137.9375,190485.953125,234046.375
1782503680.359316,34041.9873993,191201.125,194617.453125,441636.78125,530926.75,194464.203125,203156.265625,190494.890625,234093.3125
1782503680.3594697,34041.9876756,191196.46875,194612.171875,441633.03125,530914.1875,194454.015625,203154.484375,190489.890625,234087.421875
1782503680.3599546,34041.9878957,191188.6875,194603.59375,441587.53125,530888.375,194421.390625,203125.515625,190471.296875,234022.859375
1782503680.3600402,34041.9880318,191187.171875,194600.015625,441569.375,530888.5625,194414.59375,203115.671875,190468.4375,234000.953125
1782503680.3602421,34041.9881489,191191.828125,194603.5,441576.875,530902.25,194428.359375,203122.734375,190478.265625,234023.84375
1782503680.3603408,34041.9881892,191196.734375,194615.125,441619.96875,530916.5625,194457.328125,203151.890625,190496.328125,234077.21875
1782503680.3896291,34042.0179987,191212.828125,194634.796875,441644.375,530923.6875,194475.296875,203175.21875,190513.5,234095.90625
1782503680.390193,34042.0180232,191232.859375,194650.53125,441633.03125,530928.0,194472.609375,203178.4375,190518.953125,234067.484375
1782503680.390475,34042.0180351,191232.953125,194648.125,441620.5,530927.625,194463.046875,203169.234375,190510.1875,234047.71875
1782503680.3905823,34042.0180528,191224.015625,194637.296875,441615.96875,530926.125,194459.5625,203164.765625,190505.796875,234055.3125
1782503680.3908212,34042.0180672,191224.1875,194636.765625,441653.875,530935.75,194481.640625,203186.75,190514.921875,234103.6875
1782503680.3911612,34042.0180783,191223.203125,194635.25,441655.28125,530928.9375,194478.875,203186.578125,190510.90625,234100.65625
1782503680.3912306,34042.0181002,191217.3125,194632.109375,441611.65625,530910.9375,194448.65625,203161.453125,190495.703125,234039.859375
1782503680.3912563,34042.0181375,191217.9375,194631.3125,441599.78125,530912.25,194444.0,203154.75,190497.125,234021.34375
1782503680.4207897,34042.0488087,191212.390625,194622.640625,441601.28125,530912.4375,194447.484375,203154.921875,190495.34375,234037.171875
1782503680.4216273,34042.0488748,191214.53125,194626.390625,441638.5625,530922.4375,194470.640625,203175.671875,190505.09375,234087.78125
1782503680.4366865,34042.0798852,191209.890625,194622.8125,441633.65625,530911.25,194464.203125,203170.921875,190498.203125,234080.0
1782503680.4368641,34042.0800495,191196.390625,194611.375,441586.28125,530893.0,194432.203125,203139.1875,190476.75,234016.34375
1782503680.4369004,34042.0800996,191198.265625,194617.453125,441582.5,530903.3125,194431.84375,203136.953125,190478.0,234004.71875
1782503680.4824657,34042.1115563,191227.9375,194645.171875,441626.3125,530934.3125,194464.5625,203171.90625,190509.203125,234062.03125
1782503680.4828517,34042.1116101,191240.546875,194658.140625,441671.9375,530948.1875,194493.984375,203202.9375,190530.75,234124.609375
1782503680.4830408,34042.1116339,191229.015625,194653.3125,441663.96875,530932.1875,194484.6875,203196.859375,190526.375,234116.46875
1782503680.5319128,34042.157615,191218.734375,194645.34375,441617.65625,530915.9375,194454.828125,203171.375,190514.203125,234057.203125
1782503680.5330887,34042.1577228,191216.234375,194637.03125,441594.84375,530914.6875,194442.9375,203158.6875,190508.578125,234030.109375
1782503680.5484242,34042.1912518,191211.21875,194625.671875,441590.84375,530914.5625,194440.609375,203149.921875,190500.4375,234041.1875
1782503680.548697,34042.1915794,191207.03125,194617.359375,441617.84375,530914.8125,194453.21875,203159.84375,190500.078125,234082.5
1782503680.548889,34042.1916836,191204.78125,194612.265625,441609.59375,530901.5,194445.171875,203154.484375,190489.53125,234071.859375
1782503680.5489864,34042.191719,191208.28125,194618.25,441577.25,530892.6875,194431.046875,203143.21875,190485.859375,234025.8125
1782503680.5490186,34042.1917435,191210.0625,194622.1875,441565.96875,530896.6875,194431.390625,203140.078125,190487.828125,234010.078125
1782503680.5490675,34042.1917574,191210.78125,194621.390625,441572.78125,530905.4375,194439.09375,203142.859375,190489.4375,234029.84375
1782503680.5947862,34042.2227597,191216.40625,194628.8125,441613.8125,530916.1875,194461.4375,203165.5625,190499.8125,234081.25
1782503680.5969496,34042.2227765,191213.453125,194628.359375,441614.4375,530904.375,194456.4375,203166.015625,190501.15625,234077.9375
1782503680.598582,34042.2227865,191204.609375,194621.65625,441573.84375,530889.8125,194434.609375,203146.875,190495.515625,234021.609375
1782503680.598759,34042.2228021,191204.515625,194615.21875,441560.25,530891.0,194430.140625,203139.71875,190489.265625,234002.84375
1782503680.5988328,34042.2228191,191221.6875,194628.890625,441583.5,530913.25,194453.03125,203155.28125,190501.6875,234038.421875
1782503680.5988753,34042.2228239,191230.890625,194643.375,441630.15625,530932.4375,194483.34375,203186.671875,190523.953125,234100.015625
1782503680.5989108,34042.2228258,191209.609375,194624.515625,441611.125,530904.3125,194458.9375,203169.671875,190507.765625,234079.109375
1782503680.5989442,34042.2228278,191201.75,194617.453125,441566.25,530882.5,194429.15625,203146.34375,190493.5625,234019.203125
1782503680.5989783,34042.2228295,191213.375,194629.078125,441565.34375,530893.125,194434.4375,203149.734375,190499.8125,234013.390625
1782503680.5990112,34042.2228313,191231.15625,194646.15625,441592.96875,530916.375,194460.0,203167.703125,190514.5625,234052.453125
1782503680.5990434,34042.2228332,191229.90625,194644.625,441628.03125,530924.5,194482.359375,203185.953125,190522.96875,234104.140625
1782503680.5990758,34042.2228352,191222.21875,194637.125,441622.03125,530910.125,194475.109375,203180.859375,190518.671875,234096.625
1782503680.5996327,34042.2228367,191211.765625,194628.546875,441578.65625,530891.125,194445.34375,203156.890625,190501.328125,234037.890625
1782503680.5997045,34042.2228383,191200.234375,194615.3125,441557.84375,530885.6875,194429.4375,203141.421875,190488.8125,234011.515625
1782503680.5997353,34042.2228398,191199.421875,194612.453125,441563.5625,530894.4375,194433.359375,203141.421875,190489.53125,234029.65625
1782503680.599761,34042.2228417,191204.4375,194615.84375,441602.0,530907.5,194456.078125,203162.703125,190502.40625,234079.8125
1782503680.5997856,34042.2228437,191209.53125,194621.203125,441607.625,530906.375,194460.28125,203169.953125,190511.96875,234082.953125
1782503680.624896,34042.2539963,191206.9375,194620.84375,441569.375,530891.875,194439.09375,203150.28125,190502.9375,234030.90625
1782503680.627834,34042.2541812,191218.828125,194630.78125,441568.46875,530906.5,194448.46875,203157.34375,190512.875,234027.78125
1782503680.6281605,34042.2542449,191224.015625,194633.71875,441577.59375,530919.5,194457.421875,203163.515625,190521.1875,234051.75
